productive,mean_productive,id_dist,id_reg,year,trend,prod_disperssion_norm,trend_prediction
22.59,26.639999999999997,1862.0,72.0,2022.0,3.885714285714287,3.150160476845484,2.2525
17.27,27.857999999999997,1862.0,72.0,2023.0,1.2442857142857144,1.912451055908595,-0.1539285714285716
21.43,-1.0,1852.0,72.0,2012.0,-1.0,-1.0,-1.0
34.3,-1.0,1852.0,72.0,2013.0,-1.0,-1.0,-1.0
36.0,34.3,1852.0,72.0,2014.0,12.869999999999996,1.486065853220886,7.2849999999999975
25.46,-1.0,1861.0,72.0,2012.0,-1.0,-1.0,-1.0
35.7,-1.0,1861.0,72.0,2013.0,-1.0,-1.0,-1.0
41.5,35.7,1861.0,72.0,2014.0,10.239999999999998,0.8572400261608898,8.019999999999996
26.6,38.6,1861.0,72.0,2015.0,8.019999999999996,1.2850808494058057,0.9220000000000006
33.0,34.6,1861.0,72.0,2016.0,0.9220000000000006,1.3575328794677395,0.5980000000000002
43.3,34.2,1861.0,72.0,2017.0,0.5980000000000002,1.0837549611734254,1.8914285714285703
43.8,36.02,1861.0,72.0,2018.0,1.8914285714285703,1.3325355127456702,2.204285714285713
41.3,37.64,1861.0,72.0,2019.0,1.4942857142857136,1.0336236415066244,1.3607142857142847
47.2,37.6,1861.0,72.0,2020.0,1.739999999999999,1.0433769063180824,2.0464285714285713
45.0,41.71999999999999,1861.0,72.0,2021.0,3.668571428571429,1.2907312925170067,2.914285714285714
52.84,44.11999999999999,1861.0,72.0,2022.0,1.9771428571428582,0.48120399579390133,2.3685714285714288
47.91,46.028000000000006,1861.0,72.0,2023.0,1.6342857142857157,0.3011751511605232,1.2717857142857145
48.38,-1.0,1845.0,72.0,2012.0,-1.0,-1.0,-1.0
30.0,-1.0,1845.0,72.0,2013.0,-1.0,-1.0,-1.0
37.0,30.0,1845.0,72.0,2014.0,-18.38,2.155042102577189,-5.689999999999998
21.19,-1.0,1848.0,72.0,2012.0,-1.0,-1.0,-1.0
32.4,-1.0,1848.0,72.0,2013.0,-1.0,-1.0,-1.0
37.3,32.4,1848.0,72.0,2014.0,11.209999999999994,1.1724584810598986,8.054999999999994
31.0,34.849999999999994,1848.0,72.0,2015.0,8.054999999999994,1.5007378882898734,3.4329999999999994
37.4,33.56666666666666,1848.0,72.0,2016.0,3.4329999999999994,1.1221025104602504,3.102
40.2,34.525,1848.0,72.0,2017.0,3.102,1.0996627534685162,2.9642857142857144
38.9,35.660000000000004,1848.0,72.0,2018.0,2.9642857142857144,1.1687607565959863,2.458214285714285
30.8,36.959999999999994,1848.0,72.0,2019.0,1.3600000000000003,0.3104051565377533,0.2714285714285718
38.1,35.660000000000004,1848.0,72.0,2020.0,-0.17142857142857085,0.379004329004329,0.1250000000000005
39.5,37.08,1848.0,72.0,2021.0,0.411428571428572,0.3901725200246457,0.6249999999999999
58.08,37.5,1848.0,72.0,2022.0,-0.11142857142857125,0.2601526604416778,2.1371428571428566
44.87,41.076,1848.0,72.0,2023.0,2.8142857142857136,1.6754092352797456,2.181071428571427
