productive,mean_productive,id_dist,id_reg,year,trend,prod_disperssion_norm,trend_prediction
26.64,24.96,60008.0,60.0,2024.0,1.3285714285714287,1.1638563890800642,1.09
17.61,17.61,60010.0,60.0,2011.0,0.0,,0.0
12.91,17.61,60010.0,60.0,2012.0,0.0,0.0,-4.6999999999999975
30.3,15.26,60010.0,60.0,2013.0,-4.6999999999999975,0.36189384010484915,6.345000000000001
29.0,20.273333333333333,60010.0,60.0,2014.0,6.344999999999999,2.6610665351309883,5.155999999999999
22.6,22.455,60010.0,60.0,2015.0,5.156000000000001,2.437787797817858,2.607
31.0,22.484,60010.0,60.0,2016.0,2.607,1.9478644369329305,2.7062857142857157
39.8,25.162,60010.0,60.0,2017.0,2.706285714285714,1.9482229349695535,3.394642857142856
29.9,30.540000000000003,60010.0,60.0,2018.0,3.718571428571429,2.478389489362558,2.570357142857142
29.0,30.459999999999997,60010.0,60.0,2019.0,1.108571428571428,0.8311792625045632,0.5392857142857139
41.7,30.459999999999997,60010.0,60.0,2020.0,0.877142857142857,0.8468192682478394,1.7785714285714285
21.3,34.279999999999994,60010.0,60.0,2021.0,2.274285714285715,1.324914089347079,0.2392857142857143
43.4,32.339999999999996,60010.0,60.0,2022.0,-1.2485714285714278,1.4724874589171424,0.4285714285714288
26.4,33.06,60010.0,60.0,2023.0,0.14000000000000018,1.873175686656915,-0.7464285714285708
28.35,32.36,60010.0,60.0,2024.0,0.15142857142857144,1.9994522691705794,-0.29107142857142837
21.54,21.54,60011.0,60.0,2011.0,0.0,,0.0
10.78,21.54,60011.0,60.0,2012.0,0.0,0.0,-10.759999999999996
31.5,16.16,60011.0,60.0,2013.0,-10.759999999999996,1.7911138613861386,4.98
32.5,21.273333333333333,60011.0,60.0,2014.0,4.9799999999999995,3.365181238901076,5.3599999999999985
30.6,24.08,60011.0,60.0,2015.0,5.359999999999999,3.2111129568106316,3.9840000000000013
38.8,25.383999999999997,60011.0,60.0,2016.0,3.984,2.7048748818153165,4.19314285714286
36.3,28.836000000000002,60011.0,60.0,2017.0,4.193142857142857,2.976669080376539,3.5507142857142853
31.1,33.94,60011.0,60.0,2018.0,4.217142857142858,2.7446808510638294,2.745
17.4,33.86,60011.0,60.0,2019.0,0.5028571428571427,0.2743691899070381,-1.4071428571428573
42.8,30.839999999999996,60011.0,60.0,2020.0,-2.185714285714286,1.4795304409926795,-0.11428571428571484
